ticker,close_time,strike,result
KXETH-26MAR1618-B2150,2026-03-23 22:00:00+00:00,2150.0,no
KXETH-26MAR1615-B2170,2026-03-23 19:00:00+00:00,2170.0,no
KXETH-26MAR1614-B2150,2026-03-23 18:00:00+00:00,2150.0,no
KXETH-26MAR1612-B2490,2026-03-23 16:00:00+00:00,2490.0,no
KXETH-26MAR1613-B2130,2026-03-23 17:00:00+00:00,2130.0,no
KXETH-26MAR1611-B2170,2026-03-23 15:00:00+00:00,2170.0,no
KXETH-26MAR1610-B2190,2026-03-23 14:00:00+00:00,2190.0,no
KXETH-26MAR1608-B2490,2026-03-23 12:00:00+00:00,2490.0,no
KXETH-26MAR1609-B2150,2026-03-23 13:00:00+00:00,2150.0,no
KXETH-26MAR1607-B2050,2026-03-23 11:00:00+00:00,2050.0,no
KXETH-26MAR1606-B2050,2026-03-23 10:00:00+00:00,2050.0,no
KXETH-26MAR1604-B2490,2026-03-23 08:00:00+00:00,2490.0,no
KXETH-26MAR1605-B2050,2026-03-23 09:00:00+00:00,2050.0,no
KXETH-26MAR1603-B2030,2026-03-23 07:00:00+00:00,2030.0,no
KXETH-26MAR1602-B2290,2026-03-23 06:00:00+00:00,2290.0,yes
KXETH-26MAR1617-B2160,2026-03-23 21:00:00+00:00,2160.0,no
KXETH-26MAR1601-B2070,2026-03-23 05:00:00+00:00,2070.0,no
KXETH-26MAR1523-B2740,2026-03-23 03:00:00+00:00,2740.0,no
KXETH-26MAR1600-B2060,2026-03-23 04:00:00+00:00,2060.0,no
KXETH-26MAR1522-B2240,2026-03-23 02:00:00+00:00,2240.0,no
KXETH-26MAR1521-B2040,2026-03-23 01:00:00+00:00,2040.0,no
KXETH-26MAR1519-B2740,2026-03-22 23:00:00+00:00,2740.0,no
KXETH-26MAR1520-B2060,2026-03-23 00:00:00+00:00,2060.0,no
KXETH-26MAR1518-B2240,2026-03-22 22:00:00+00:00,2240.0,no
KXETH-26MAR1516-B2060,2026-03-22 20:00:00+00:00,2060.0,no
KXETH-26MAR1514-B2740,2026-03-22 18:00:00+00:00,2740.0,no
KXETH-26MAR1515-B2060,2026-03-22 19:00:00+00:00,2060.0,no
KXETH-26MAR1513-B2240,2026-03-22 17:00:00+00:00,2240.0,no
KXETH-26MAR1512-B2080,2026-03-22 16:00:00+00:00,2080.0,no
KXETH-26MAR1510-B2740,2026-03-22 14:00:00+00:00,2740.0,no
KXETH-26MAR1511-B2080,2026-03-22 15:00:00+00:00,2080.0,no
KXETH-26MAR1509-B2240,2026-03-22 13:00:00+00:00,2240.0,no
KXETH-26MAR1508-B2060,2026-03-22 12:00:00+00:00,2060.0,no
KXETH-26MAR1506-B2740,2026-03-22 10:00:00+00:00,2740.0,no
KXETH-26MAR1507-B2080,2026-03-22 11:00:00+00:00,2080.0,no
KXETH-26MAR1505-B2240,2026-03-22 09:00:00+00:00,2240.0,no
KXETH-26MAR1504-B2100,2026-03-22 08:00:00+00:00,2100.0,yes
KXETH-26MAR1502-B2740,2026-03-22 06:00:00+00:00,2740.0,no
KXETH-26MAR1503-B2100,2026-03-22 07:00:00+00:00,2100.0,yes
KXETH-26MAR1517-B2070,2026-03-22 21:00:00+00:00,2070.0,no
KXETH-26MAR1500-B2590,2026-03-22 04:00:00+00:00,2590.0,no
KXETH-26MAR1501-B2120,2026-03-22 05:00:00+00:00,2120.0,no
KXETH-26MAR1423-B2110,2026-03-22 03:00:00+00:00,2110.0,yes
KXETH-26MAR1422-B2090,2026-03-22 02:00:00+00:00,2090.0,yes
KXETH-26MAR1420-B2590,2026-03-22 00:00:00+00:00,2590.0,no
KXETH-26MAR1421-B2090,2026-03-22 01:00:00+00:00,2090.0,yes
KXETH-26MAR1419-B2150,2026-03-21 23:00:00+00:00,2150.0,no
KXETH-26MAR1418-B2150,2026-03-21 22:00:00+00:00,2150.0,no
KXETH-26MAR1415-B2590,2026-03-21 19:00:00+00:00,2590.0,no
KXETH-26MAR1416-B2150,2026-03-21 20:00:00+00:00,2150.0,no
KXETH-26MAR1414-B2150,2026-03-21 18:00:00+00:00,2150.0,no
KXETH-26MAR1413-B2150,2026-03-21 17:00:00+00:00,2150.0,no
KXETH-26MAR1411-B2590,2026-03-21 15:00:00+00:00,2590.0,no
KXETH-26MAR1412-B2150,2026-03-21 16:00:00+00:00,2150.0,no
KXETH-26MAR1410-B2150,2026-03-21 14:00:00+00:00,2150.0,no
KXETH-26MAR1409-B2150,2026-03-21 13:00:00+00:00,2150.0,no
KXETH-26MAR1407-B2590,2026-03-21 11:00:00+00:00,2590.0,no
KXETH-26MAR1408-B2150,2026-03-21 12:00:00+00:00,2150.0,no
KXETH-26MAR1406-B2150,2026-03-21 10:00:00+00:00,2150.0,no
KXETH-26MAR1405-B2150,2026-03-21 09:00:00+00:00,2150.0,no
KXETH-26MAR1403-B2590,2026-03-21 07:00:00+00:00,2590.0,no
KXETH-26MAR1404-B2150,2026-03-21 08:00:00+00:00,2150.0,no
KXETH-26MAR1417-B2160,2026-03-21 21:00:00+00:00,2160.0,no
KXETH-26MAR1401-B2390,2026-03-21 05:00:00+00:00,2390.0,no
KXETH-26MAR1402-B2150,2026-03-21 06:00:00+00:00,2150.0,no
KXETH-26MAR2017-B2000,2026-03-27 21:00:00+00:00,2000.0,no
KXETH-26MAR1323-B2290,2026-03-21 03:00:00+00:00,2290.0,no
KXETH-26MAR1400-B2150,2026-03-21 04:00:00+00:00,2150.0,no
KXETH-26MAR1322-B2150,2026-03-21 02:00:00+00:00,2150.0,no
KXETH-26MAR1321-B2150,2026-03-21 01:00:00+00:00,2150.0,no
KXETH-26MAR1319-B2290,2026-03-20 23:00:00+00:00,2290.0,no
KXETH-26MAR1320-B2150,2026-03-21 00:00:00+00:00,2150.0,no
KXETH-26MAR1318-B2150,2026-03-20 22:00:00+00:00,2150.0,no
KXETH-26MAR1316-B2130,2026-03-20 20:00:00+00:00,2130.0,no
KXETH-26MAR1314-B2290,2026-03-20 18:00:00+00:00,2290.0,no
KXETH-26MAR1315-B2130,2026-03-20 19:00:00+00:00,2130.0,no
KXETH-26MAR1313-B2130,2026-03-20 17:00:00+00:00,2130.0,yes
KXETH-26MAR1312-B2130,2026-03-20 16:00:00+00:00,2130.0,yes
KXETH-26MAR1310-B2290,2026-03-20 14:00:00+00:00,2290.0,no
KXETH-26MAR1311-B2130,2026-03-20 15:00:00+00:00,2130.0,no
KXETH-26MAR1309-B2150,2026-03-20 13:00:00+00:00,2150.0,yes
KXETH-26MAR1308-B2150,2026-03-20 12:00:00+00:00,2150.0,no
KXETH-26MAR1306-B2290,2026-03-20 10:00:00+00:00,2290.0,no
KXETH-26MAR1307-B2150,2026-03-20 11:00:00+00:00,2150.0,no
KXETH-26MAR1305-B2170,2026-03-20 09:00:00+00:00,2170.0,no
KXETH-26MAR1304-B2150,2026-03-20 08:00:00+00:00,2150.0,no
KXETH-26MAR1302-B2290,2026-03-20 06:00:00+00:00,2290.0,no
KXETH-26MAR1303-B2130,2026-03-20 07:00:00+00:00,2130.0,no
KXETH-26MAR1301-B2150,2026-03-20 05:00:00+00:00,2150.0,no
KXETH-26MAR1300-B2150,2026-03-20 04:00:00+00:00,2150.0,no
KXETH-26MAR1222-B2290,2026-03-20 02:00:00+00:00,2290.0,no
KXETH-26MAR1223-B2150,2026-03-20 03:00:00+00:00,2150.0,no
KXETH-26MAR1221-B2150,2026-03-20 01:00:00+00:00,2150.0,no
KXETH-26MAR1220-B2130,2026-03-20 00:00:00+00:00,2130.0,no
KXETH-26MAR1218-B2290,2026-03-19 22:00:00+00:00,2290.0,no
KXETH-26MAR1219-B2130,2026-03-19 23:00:00+00:00,2130.0,no
KXETH-26MAR1216-B2150,2026-03-19 20:00:00+00:00,2150.0,no
KXETH-26MAR1215-B2130,2026-03-19 19:00:00+00:00,2130.0,no
KXETH-26MAR1213-B2290,2026-03-19 17:00:00+00:00,2290.0,no
KXETH-26MAR1214-B2130,2026-03-19 18:00:00+00:00,2130.0,no
KXETH-26MAR1212-B2130,2026-03-19 16:00:00+00:00,2130.0,no
KXETH-26MAR1211-B2130,2026-03-19 15:00:00+00:00,2130.0,no
KXETH-26MAR1209-B2290,2026-03-19 13:00:00+00:00,2290.0,no
KXETH-26MAR1210-B2130,2026-03-19 14:00:00+00:00,2130.0,no
KXETH-26MAR1208-B2170,2026-03-19 12:00:00+00:00,2170.0,no
KXETH-26MAR1207-B2170,2026-03-19 11:00:00+00:00,2170.0,no
KXETH-26MAR1201-B2290,2026-03-19 05:00:00+00:00,2290.0,no
KXETH-26MAR1206-B2190,2026-03-19 10:00:00+00:00,2190.0,no
KXETH-26MAR1200-B2640,2026-03-19 04:00:00+00:00,2640.0,no
KXETH-26MAR1217-B2140,2026-03-19 21:00:00+00:00,2140.0,no
KXETH-26MAR1123-B2200,2026-03-19 03:00:00+00:00,2200.0,no
KXETH-26MAR1122-B2200,2026-03-19 02:00:00+00:00,2200.0,no
KXETH-26MAR1120-B2640,2026-03-19 00:00:00+00:00,2640.0,no
KXETH-26MAR1121-B2200,2026-03-19 01:00:00+00:00,2200.0,no
KXETH-26MAR1119-B2200,2026-03-18 23:00:00+00:00,2200.0,no
KXETH-26MAR1118-B2200,2026-03-18 22:00:00+00:00,2200.0,no
KXETH-26MAR1115-B2640,2026-03-18 19:00:00+00:00,2640.0,no
KXETH-26MAR1116-B2180,2026-03-18 20:00:00+00:00,2180.0,no
KXETH-26MAR1114-B2200,2026-03-18 18:00:00+00:00,2200.0,no
KXETH-26MAR1113-B2180,2026-03-18 17:00:00+00:00,2180.0,no
KXETH-26MAR1111-B2640,2026-03-18 15:00:00+00:00,2640.0,no
KXETH-26MAR1112-B2180,2026-03-18 16:00:00+00:00,2180.0,no
KXETH-26MAR1110-B2240,2026-03-18 14:00:00+00:00,2240.0,no
KXETH-26MAR1109-B2240,2026-03-18 13:00:00+00:00,2240.0,no
KXETH-26MAR1107-B2640,2026-03-18 11:00:00+00:00,2640.0,no
KXETH-26MAR1108-B2260,2026-03-18 12:00:00+00:00,2260.0,no
KXETH-26MAR1106-B2320,2026-03-18 10:00:00+00:00,2320.0,no
KXETH-26MAR1105-B2320,2026-03-18 09:00:00+00:00,2320.0,no
KXETH-26MAR1104-B2320,2026-03-18 08:00:00+00:00,2320.0,no
KXETH-26MAR1117-B2190,2026-03-18 21:00:00+00:00,2190.0,no
KXETH-26MAR1103-B2320,2026-03-18 07:00:00+00:00,2320.0,no
KXETH-26MAR1101-B2440,2026-03-18 05:00:00+00:00,2440.0,no
KXETH-26MAR1102-B2320,2026-03-18 06:00:00+00:00,2320.0,no
KXETH-26MAR1100-B2340,2026-03-18 04:00:00+00:00,2340.0,no
KXETH-26MAR1023-B2340,2026-03-18 03:00:00+00:00,2340.0,no
KXETH-26MAR1021-B2340,2026-03-18 01:00:00+00:00,2340.0,no
KXETH-26MAR1022-B2320,2026-03-18 02:00:00+00:00,2320.0,no
KXETH-26MAR1020-B2320,2026-03-18 00:00:00+00:00,2320.0,no
KXETH-26MAR1019-B2320,2026-03-17 23:00:00+00:00,2320.0,no
KXETH-26MAR1016-B2340,2026-03-17 20:00:00+00:00,2340.0,no
KXETH-26MAR1018-B2340,2026-03-17 22:00:00+00:00,2340.0,no
KXETH-26MAR1015-B2340,2026-03-17 19:00:00+00:00,2340.0,no
KXETH-26MAR1014-B2340,2026-03-17 18:00:00+00:00,2340.0,no
KXETH-26MAR1012-B2340,2026-03-17 16:00:00+00:00,2340.0,no
KXETH-26MAR1013-B2320,2026-03-17 17:00:00+00:00,2320.0,no
KXETH-26MAR1011-B2340,2026-03-17 15:00:00+00:00,2340.0,no
KXETH-26MAR1010-B2340,2026-03-17 14:00:00+00:00,2340.0,no
KXETH-26MAR1008-B2340,2026-03-17 12:00:00+00:00,2340.0,no
KXETH-26MAR1009-B2320,2026-03-17 13:00:00+00:00,2320.0,no
KXETH-26MAR1007-B2320,2026-03-17 11:00:00+00:00,2320.0,no
KXETH-26MAR1006-B2320,2026-03-17 10:00:00+00:00,2320.0,no
KXETH-26MAR1004-B2340,2026-03-17 08:00:00+00:00,2340.0,no
KXETH-26MAR1005-B2320,2026-03-17 09:00:00+00:00,2320.0,no
KXETH-26MAR1003-B2320,2026-03-17 07:00:00+00:00,2320.0,no
KXETH-26MAR1002-B2300,2026-03-17 06:00:00+00:00,2300.0,no
KXETH-26MAR1017-B2330,2026-03-17 21:00:00+00:00,2330.0,no
KXETH-26MAR1001-B2320,2026-03-17 05:00:00+00:00,2320.0,no
KXETH-26MAR0923-B2640,2026-03-17 03:00:00+00:00,2640.0,no
KXETH-26MAR1000-B2320,2026-03-17 04:00:00+00:00,2320.0,no
KXETH-26MAR0922-B2360,2026-03-17 02:00:00+00:00,2360.0,no
KXETH-26MAR0921-B2360,2026-03-17 01:00:00+00:00,2360.0,no
KXETH-26MAR0919-B2640,2026-03-16 23:00:00+00:00,2640.0,no
KXETH-26MAR0920-B2360,2026-03-17 00:00:00+00:00,2360.0,no
KXETH-26MAR0918-B2360,2026-03-16 22:00:00+00:00,2360.0,no
KXETH-26MAR0916-B2340,2026-03-16 20:00:00+00:00,2340.0,no
KXETH-26MAR0914-B2640,2026-03-16 18:00:00+00:00,2640.0,no
KXETH-26MAR0915-B2320,2026-03-16 19:00:00+00:00,2320.0,no
KXETH-26MAR0913-B2300,2026-03-16 17:00:00+00:00,2300.0,no
KXETH-26MAR0912-B2280,2026-03-16 16:00:00+00:00,2280.0,no
KXETH-26MAR0910-B2640,2026-03-16 14:00:00+00:00,2640.0,no
KXETH-26MAR0911-B2280,2026-03-16 15:00:00+00:00,2280.0,no
KXETH-26MAR0909-B2280,2026-03-16 13:00:00+00:00,2280.0,no
KXETH-26MAR0908-B2280,2026-03-16 12:00:00+00:00,2280.0,no
KXETH-26MAR0906-B2640,2026-03-16 10:00:00+00:00,2640.0,no
KXETH-26MAR0907-B2280,2026-03-16 11:00:00+00:00,2280.0,no
KXETH-26MAR0905-B2240,2026-03-16 09:00:00+00:00,2240.0,no
KXETH-26MAR0904-B2240,2026-03-16 08:00:00+00:00,2240.0,no
KXETH-26MAR0903-B2260,2026-03-16 07:00:00+00:00,2260.0,no
KXETH-26MAR0917-B2610,2026-03-16 21:00:00+00:00,2610.0,no
KXETH-26MAR0902-B2280,2026-03-16 06:00:00+00:00,2280.0,no
KXETH-26MAR0900-B2440,2026-03-16 04:00:00+00:00,2440.0,no
KXETH-26MAR0901-B2260,2026-03-16 05:00:00+00:00,2260.0,no
KXETH-26MAR0823-B2180,2026-03-16 03:00:00+00:00,2180.0,no
KXETH-26MAR0822-B2180,2026-03-16 02:00:00+00:00,2180.0,no
KXETH-26MAR0820-B2440,2026-03-16 00:00:00+00:00,2440.0,no
KXETH-26MAR0821-B2180,2026-03-16 01:00:00+00:00,2180.0,no
KXETH-26MAR0819-B2180,2026-03-15 23:00:00+00:00,2180.0,no
KXETH-26MAR0818-B2140,2026-03-15 22:00:00+00:00,2140.0,no
KXETH-26MAR0815-B2440,2026-03-15 19:00:00+00:00,2440.0,no
KXETH-26MAR0816-B2120,2026-03-15 20:00:00+00:00,2120.0,no
KXETH-26MAR0814-B2120,2026-03-15 18:00:00+00:00,2120.0,no
KXETH-26MAR0813-B2100,2026-03-15 17:00:00+00:00,2100.0,no
KXETH-26MAR0811-B2440,2026-03-15 15:00:00+00:00,2440.0,no
KXETH-26MAR0812-B2100,2026-03-15 16:00:00+00:00,2100.0,no
KXETH-26MAR0810-B2100,2026-03-15 14:00:00+00:00,2100.0,no
KXETH-26MAR0809-B2100,2026-03-15 13:00:00+00:00,2100.0,no
KXETH-26MAR0807-B2440,2026-03-15 11:00:00+00:00,2440.0,no
KXETH-26MAR0808-B2120,2026-03-15 12:00:00+00:00,2120.0,no
KXETH-26MAR0817-B2130,2026-03-15 21:00:00+00:00,2130.0,no
KXETH-26MAR0805-B2240,2026-03-15 09:00:00+00:00,2240.0,no
KXETH-26MAR0806-B2120,2026-03-15 10:00:00+00:00,2120.0,no
KXETH-26MAR0804-B2100,2026-03-15 08:00:00+00:00,2100.0,no
KXETH-26MAR0803-B2100,2026-03-15 07:00:00+00:00,2100.0,no
KXETH-26MAR0800-B2340,2026-03-15 05:00:00+00:00,2340.0,no
KXETH-26MAR0801-B2100,2026-03-15 06:00:00+00:00,2100.0,no
KXETH-26MAR0723-B2100,2026-03-15 04:00:00+00:00,2100.0,no
KXETH-26MAR0722-B2100,2026-03-15 03:00:00+00:00,2100.0,no
KXETH-26MAR0720-B2340,2026-03-15 01:00:00+00:00,2340.0,no
KXETH-26MAR0721-B2080,2026-03-15 02:00:00+00:00,2080.0,no
KXETH-26MAR0719-B2100,2026-03-15 00:00:00+00:00,2100.0,no
KXETH-26MAR0718-B2080,2026-03-14 23:00:00+00:00,2080.0,no
KXETH-26MAR0715-B2340,2026-03-14 20:00:00+00:00,2340.0,no
KXETH-26MAR0716-B2080,2026-03-14 21:00:00+00:00,2080.0,no
KXETH-26MAR0714-B2080,2026-03-14 19:00:00+00:00,2080.0,no
KXETH-26MAR0713-B2080,2026-03-14 18:00:00+00:00,2080.0,no
KXETH-26MAR0711-B2340,2026-03-14 16:00:00+00:00,2340.0,no
KXETH-26MAR0712-B2080,2026-03-14 17:00:00+00:00,2080.0,no
KXETH-26MAR0710-B2080,2026-03-14 15:00:00+00:00,2080.0,no
KXETH-26MAR0709-B2080,2026-03-14 14:00:00+00:00,2080.0,no
KXETH-26MAR0707-B2340,2026-03-14 12:00:00+00:00,2340.0,no
KXETH-26MAR0708-B2080,2026-03-14 13:00:00+00:00,2080.0,no
KXETH-26MAR0706-B2060,2026-03-14 11:00:00+00:00,2060.0,no
KXETH-26MAR0705-B2140,2026-03-14 10:00:00+00:00,2140.0,no
KXETH-26MAR0717-B2070,2026-03-14 22:00:00+00:00,2070.0,no
KXETH-26MAR0704-B2080,2026-03-14 09:00:00+00:00,2080.0,no
KXETH-26MAR0702-B2640,2026-03-14 07:00:00+00:00,2640.0,no
KXETH-26MAR0703-B2080,2026-03-14 08:00:00+00:00,2080.0,no
KXETH-26MAR0701-B2140,2026-03-14 06:00:00+00:00,2140.0,no
KXETH-26MAR0700-B2690,2026-03-14 05:00:00+00:00,2690.0,no
KXETH-26MAR1317-B2150,2026-03-20 21:00:00+00:00,2150.0,no
KXETH-26MAR0623-B2190,2026-03-14 04:00:00+00:00,2190.0,no
KXETH-26MAR0622-B2090,2026-03-14 03:00:00+00:00,2090.0,no
KXETH-26MAR0620-B2690,2026-03-14 01:00:00+00:00,2690.0,no
KXETH-26MAR0621-B2090,2026-03-14 02:00:00+00:00,2090.0,no
KXETH-26MAR0619-B2190,2026-03-14 00:00:00+00:00,2190.0,no
KXETH-26MAR0618-B2090,2026-03-13 23:00:00+00:00,2090.0,no
KXETH-26MAR0615-B2690,2026-03-13 20:00:00+00:00,2690.0,no
KXETH-26MAR0616-B2110,2026-03-13 21:00:00+00:00,2110.0,no
KXETH-26MAR0614-B2190,2026-03-13 19:00:00+00:00,2190.0,no
KXETH-26MAR0613-B2110,2026-03-13 18:00:00+00:00,2110.0,no
KXETH-26MAR0611-B2690,2026-03-13 16:00:00+00:00,2690.0,no
KXETH-26MAR0612-B2130,2026-03-13 17:00:00+00:00,2130.0,no
KXETH-26MAR0610-B2190,2026-03-13 15:00:00+00:00,2190.0,no
KXETH-26MAR0609-B2190,2026-03-13 14:00:00+00:00,2190.0,no
KXETH-26MAR0607-B2690,2026-03-13 12:00:00+00:00,2690.0,no
KXETH-26MAR0608-B2150,2026-03-13 13:00:00+00:00,2150.0,no
KXETH-26MAR0606-B2190,2026-03-13 11:00:00+00:00,2190.0,no
KXETH-26MAR0605-B2110,2026-03-13 10:00:00+00:00,2110.0,no
KXETH-26MAR0603-B2690,2026-03-13 08:00:00+00:00,2690.0,no
KXETH-26MAR0604-B2090,2026-03-13 09:00:00+00:00,2090.0,no
KXETH-26MAR0602-B2190,2026-03-13 07:00:00+00:00,2190.0,no
KXETH-26MAR0601-B2110,2026-03-13 06:00:00+00:00,2110.0,no
KXETH-26MAR0523-B2640,2026-03-13 04:00:00+00:00,2640.0,no
KXETH-26MAR0600-B2120,2026-03-13 05:00:00+00:00,2120.0,no
KXETH-26MAR0522-B2140,2026-03-13 03:00:00+00:00,2140.0,no
KXETH-26MAR0521-B2120,2026-03-13 02:00:00+00:00,2120.0,no
KXETH-26MAR0519-B2640,2026-03-13 00:00:00+00:00,2640.0,no
KXETH-26MAR0520-B2120,2026-03-13 01:00:00+00:00,2120.0,no
KXETH-26MAR0518-B2140,2026-03-12 23:00:00+00:00,2140.0,no
KXETH-26MAR0516-B2060,2026-03-12 21:00:00+00:00,2060.0,no
KXETH-26MAR0514-B2640,2026-03-12 19:00:00+00:00,2640.0,no
KXETH-26MAR0515-B2080,2026-03-12 20:00:00+00:00,2080.0,yes
KXETH-26MAR0513-B2140,2026-03-12 18:00:00+00:00,2140.0,no
KXETH-26MAR0512-B2060,2026-03-12 17:00:00+00:00,2060.0,no
KXETH-26MAR0510-B2640,2026-03-12 15:00:00+00:00,2640.0,no
KXETH-26MAR0511-B2060,2026-03-12 16:00:00+00:00,2060.0,no
KXETH-26MAR0517-B2070,2026-03-12 22:00:00+00:00,2070.0,yes
KXETH-26MAR0508-B2440,2026-03-12 13:00:00+00:00,2440.0,no
KXETH-26MAR0509-B2060,2026-03-12 14:00:00+00:00,2060.0,no
KXETH-26MAR0507-B2060,2026-03-12 12:00:00+00:00,2060.0,no
KXETH-26MAR0506-B2080,2026-03-12 11:00:00+00:00,2080.0,no
KXETH-26MAR0500-B2290,2026-03-12 05:00:00+00:00,2290.0,no
KXETH-26MAR0501-B2020,2026-03-12 06:00:00+00:00,2020.0,no
KXETH-26MAR0423-B2030,2026-03-12 04:00:00+00:00,2030.0,no
KXETH-26MAR0422-B2030,2026-03-12 03:00:00+00:00,2030.0,no
KXETH-26MAR0420-B2290,2026-03-12 01:00:00+00:00,2290.0,no
KXETH-26MAR0421-B2050,2026-03-12 02:00:00+00:00,2050.0,no
KXETH-26MAR0419-B2050,2026-03-12 00:00:00+00:00,2050.0,no
KXETH-26MAR0418-B2070,2026-03-11 23:00:00+00:00,2070.0,no
KXETH-26MAR0415-B2290,2026-03-11 20:00:00+00:00,2290.0,no
KXETH-26MAR0416-B2070,2026-03-11 21:00:00+00:00,2070.0,no
KXETH-26MAR0414-B2070,2026-03-11 19:00:00+00:00,2070.0,no
KXETH-26MAR0413-B2070,2026-03-11 18:00:00+00:00,2070.0,no
KXETH-26MAR0411-B2290,2026-03-11 16:00:00+00:00,2290.0,no
KXETH-26MAR0412-B2070,2026-03-11 17:00:00+00:00,2070.0,no
KXETH-26MAR0410-B2070,2026-03-11 15:00:00+00:00,2070.0,yes
KXETH-26MAR0409-B2090,2026-03-11 14:00:00+00:00,2090.0,no
KXETH-26MAR0417-B2080,2026-03-11 22:00:00+00:00,2080.0,no
KXETH-26MAR0408-B2030,2026-03-11 13:00:00+00:00,2030.0,no
KXETH-26MAR0406-B2590,2026-03-11 11:00:00+00:00,2590.0,no
KXETH-26MAR0407-B2010,2026-03-11 12:00:00+00:00,2010.0,no
KXETH-26MAR0405-B2090,2026-03-11 10:00:00+00:00,2090.0,no
KXETH-26MAR0404-B2030,2026-03-11 09:00:00+00:00,2030.0,no
KXETH-26MAR0402-B2590,2026-03-11 07:00:00+00:00,2590.0,no
KXETH-26MAR0403-B2010,2026-03-11 08:00:00+00:00,2010.0,yes
KXETH-26MAR0401-B2090,2026-03-11 06:00:00+00:00,2090.0,no
KXETH-26MAR0400-B2030,2026-03-11 05:00:00+00:00,2030.0,no
KXETH-26MAR0322-B2590,2026-03-11 03:00:00+00:00,2590.0,no
KXETH-26MAR0323-B2030,2026-03-11 04:00:00+00:00,2030.0,no
KXETH-26MAR0321-B2090,2026-03-11 02:00:00+00:00,2090.0,no
KXETH-26MAR0320-B2030,2026-03-11 01:00:00+00:00,2030.0,no
KXETH-26MAR0318-B2590,2026-03-10 23:00:00+00:00,2590.0,no
KXETH-26MAR0319-B2030,2026-03-11 00:00:00+00:00,2030.0,no
KXETH-26MAR0316-B2090,2026-03-10 21:00:00+00:00,2090.0,no
KXETH-26MAR0315-B2030,2026-03-10 20:00:00+00:00,2030.0,no
KXETH-26MAR0313-B2590,2026-03-10 18:00:00+00:00,2590.0,no
KXETH-26MAR0314-B2030,2026-03-10 19:00:00+00:00,2030.0,no
KXETH-26MAR0312-B2090,2026-03-10 17:00:00+00:00,2090.0,no
KXETH-26MAR0311-B2090,2026-03-10 16:00:00+00:00,2090.0,no
KXETH-26MAR0309-B2590,2026-03-10 14:00:00+00:00,2590.0,no
KXETH-26MAR0310-B2070,2026-03-10 15:00:00+00:00,2070.0,no
KXETH-26MAR0308-B2090,2026-03-10 13:00:00+00:00,2090.0,no
KXETH-26MAR0307-B2070,2026-03-10 12:00:00+00:00,2070.0,no
KXETH-26MAR0305-B2590,2026-03-10 10:00:00+00:00,2590.0,no
KXETH-26MAR0306-B2070,2026-03-10 11:00:00+00:00,2070.0,no
KXETH-26MAR0304-B2090,2026-03-10 09:00:00+00:00,2090.0,no
KXETH-26MAR0303-B2390,2026-03-10 08:00:00+00:00,2390.0,no
KXETH-26MAR0317-B2040,2026-03-10 22:00:00+00:00,2040.0,no
KXETH-26MAR0302-B2050,2026-03-10 07:00:00+00:00,2050.0,no
KXETH-26MAR0301-B2050,2026-03-10 06:00:00+00:00,2050.0,no
KXETH-26MAR0223-B2440,2026-03-10 04:00:00+00:00,2440.0,no
KXETH-26MAR0300-B2040,2026-03-10 05:00:00+00:00,2040.0,no
KXETH-26MAR0222-B2040,2026-03-10 03:00:00+00:00,2040.0,no
KXETH-26MAR0221-B2020,2026-03-10 02:00:00+00:00,2020.0,yes
KXETH-26MAR0219-B2440,2026-03-10 00:00:00+00:00,2440.0,no
KXETH-26MAR0220-B2020,2026-03-10 01:00:00+00:00,2020.0,no
KXETH-26MAR0218-B2000,2026-03-09 23:00:00+00:00,2000.0,no
KXETH-26MAR0216-B2020,2026-03-09 21:00:00+00:00,2020.0,no
KXETH-26MAR0214-B2440,2026-03-09 19:00:00+00:00,2440.0,no
KXETH-26MAR0215-B2040,2026-03-09 20:00:00+00:00,2040.0,yes
KXETH-26MAR0213-B2020,2026-03-09 18:00:00+00:00,2020.0,no
KXETH-26MAR0212-B2020,2026-03-09 17:00:00+00:00,2020.0,no
KXETH-26MAR0210-B2440,2026-03-09 15:00:00+00:00,2440.0,no
KXETH-26MAR0211-B2020,2026-03-09 16:00:00+00:00,2020.0,no
KXETH-26MAR0209-B2020,2026-03-09 14:00:00+00:00,2020.0,no
KXETH-26MAR0208-B2000,2026-03-09 13:00:00+00:00,2000.0,no
KXETH-26MAR0206-B2440,2026-03-09 11:00:00+00:00,2440.0,no
KXETH-26MAR0207-B2000,2026-03-09 12:00:00+00:00,2000.0,no
KXETH-26MAR0205-B2000,2026-03-09 10:00:00+00:00,2000.0,no
KXETH-26MAR0204-B2000,2026-03-09 09:00:00+00:00,2000.0,no
KXETH-26MAR0202-B2440,2026-03-09 07:00:00+00:00,2440.0,no
KXETH-26MAR0203-B1980,2026-03-09 08:00:00+00:00,1980.0,no
KXETH-26MAR0217-B2010,2026-03-09 22:00:00+00:00,2010.0,no
KXETH-26MAR0200-B2140,2026-03-09 05:00:00+00:00,2140.0,no
KXETH-26MAR0201-B2020,2026-03-09 06:00:00+00:00,2020.0,no
KXETH-26MAR0123-B1980,2026-03-09 04:00:00+00:00,1980.0,yes
KXETH-26MAR0122-B1960,2026-03-09 03:00:00+00:00,1960.0,yes
KXETH-26MAR0120-B2140,2026-03-09 01:00:00+00:00,2140.0,no
KXETH-26MAR0121-B1940,2026-03-09 02:00:00+00:00,1940.0,no
